the_geom,cartodb_id,pname,date,year,longitude,latitude,state,county,cnumber
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66951,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010776/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66952,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010777/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66953,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010778/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66954,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010779/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66955,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010780/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66956,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010781/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66957,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010782/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66958,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010783/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66959,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010784/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66960,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010785/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66961,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010787/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66962,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010788/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,66963,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010789/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67025,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010865/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67026,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010868/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67027,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010871/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67028,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010873/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67029,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010875/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67030,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010877/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67031,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010878/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67032,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010882/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67033,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010885/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67034,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010886/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67035,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010887/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67036,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010897/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67037,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010898/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67038,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010899/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67039,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010900/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67040,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010906/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67041,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010907/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67042,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010908/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67043,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010909/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67044,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010910/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67045,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010911/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67046,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010914/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67047,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010915/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67048,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010917/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67049,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010920/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67050,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010922/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67051,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010925/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67052,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010930/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67053,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010931/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67054,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010934/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67055,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010937/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67056,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010938/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67057,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010941/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67058,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010942/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67059,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010944/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67060,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010946/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67061,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010951/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67062,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010953/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67063,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010956/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67064,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010957/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67065,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010958/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67066,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010959/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67067,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010961/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67068,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010962/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67069,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010963/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67070,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010964/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67071,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010965/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67072,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010966/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67073,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010967/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67074,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010968/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67075,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010969/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67076,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010971/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67077,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010974/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67078,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010975/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67079,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010976/PP
0101000020E61000000FB40243564953C06D8FDE701F5B4340,67080,Jack Delano,1942-09-01 00:00:00+00,1942,-77.14589,38.711897,Virginia,Fairfax County,owi2001010977/PP
0101000020E6100000930CEF28044053C04B8D751662754340,67636,Jack Delano,1942-10-01 00:00:00+00,1942,-77.0002539,38.9170559,District of Columbia,US.DC.001,owi2001011724/PP
0101000020E6100000930CEF28044053C04B8D751662754340,67637,Jack Delano,1942-10-01 00:00:00+00,1942,-77.0002539,38.9170559,District of Columbia,US.DC.001,owi2001011729/PP
0101000020E6100000930CEF28044053C04B8D751662754340,67638,Jack Delano,1942-10-01 00:00:00+00,1942,-77.0002539,38.9170559,District of Columbia,US.DC.001,owi2001011731/PP
0101000020E6100000930CEF28044053C04B8D751662754340,67679,Jack Delano,1942-10-01 00:00:00+00,1942,-77.0002539,38.9170559,District of Columbia,US.DC.001,owi2001011805/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68479,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013029/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68480,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013030/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68481,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013035/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68482,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013037/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68483,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013039/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68484,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013040/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68485,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013041/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68486,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013042/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68487,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013043/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68488,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013046/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68489,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013049/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68490,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013053/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68491,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013055/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68492,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013056/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68493,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013057/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68494,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013059/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68495,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013060/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68496,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013064/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68497,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013066/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68498,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013067/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68499,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013068/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68500,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013069/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68501,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013070/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68502,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013073/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68503,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013074/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68504,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013079/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68505,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013080/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68506,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013081/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68507,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013084/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68508,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013086/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68509,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013087/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68510,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013088/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68511,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013089/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68512,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013090/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68513,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013092/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68514,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013100/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68515,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013102/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68516,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013103/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68517,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013104/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68518,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013105/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68519,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013109/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68520,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013110/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68521,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013111/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68522,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013112/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68523,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013113/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68524,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013114/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68525,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013115/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68526,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013120/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68527,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013121/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68528,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013122/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68529,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013123/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68530,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013124/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68531,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013130/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68532,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013134/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68533,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013136/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68534,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013138/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68535,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013141/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68536,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013142/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68537,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013145/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68538,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013146/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68539,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013148/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68540,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013153/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68541,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013154/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68542,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013155/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68543,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013159/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68544,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013162/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68545,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013164/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68546,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013165/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68547,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013169/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68548,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013170/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68549,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013173/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68550,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013176/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68551,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013178/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68552,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013180/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68553,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013182/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68554,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013184/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68555,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013185/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68556,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013187/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68557,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013188/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68558,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013191/PP
0101000020E6100000224CF6749AE955C0A9C29FE1CDEC4440,68559,Jack Delano,1942-11-01 00:00:00+00,1942,-87.6500523,41.850033,Illinois,Cook County,owi2001013194/PP
