cnumber,cnumber2,ptype,pname,month,year,VAN0,VAN1,VAN2,lotnum,city,county,state,country,longitude,latitude,fips,title,thumb_url,small_url,large_url
fsa1992000025/PP,LC-DIG-fsac-1a33863,NA,Jack Delano,12,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Train and several sets of railroad tracks in the snow, Massachusetts]",thumb/0000/0000/1a33863_150px.jpg,small/0000/0000/1a33863r.jpg,large/0000/0000/1a33863v.jpg
fsa1992000026/PP,LC-DIG-fsac-1a33864,NA,Jack Delano,12,1940,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Massachusetts farm, possibly around Brockton, Mass.",thumb/0000/0000/1a33864_150px.jpg,small/0000/0000/1a33864r.jpg,large/0000/0000/1a33864v.jpg
fsa1992000027/PP,LC-DIG-fsac-1a33865,NA,Jack Delano,12,1940,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Skating, vicinity of Brockton, Mass.",thumb/0000/0000/1a33865_150px.jpg,small/0000/0000/1a33865r.jpg,large/0000/0000/1a33865v.jpg
fsa1992000028/PP,LC-DIG-fsac-1a33866,NA,Jack Delano,1,1941,NA,NA,NA,NA,New Bedford,Bristol County,Massachusetts,United States,-70.934205,41.6362152,25005,"Near the waterfront, New Bedford, Mass.",thumb/0000/0000/1a33866_150px.jpg,small/0000/0000/1a33866r.jpg,large/0000/0000/1a33866v.jpg
fsa1992000029/PP,LC-DIG-fsac-1a33867,NA,Jack Delano,1,1941,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Street corner, Brockton, Mass.",thumb/0000/0000/1a33867_150px.jpg,small/0000/0000/1a33867r.jpg,large/0000/0000/1a33867v.jpg
fsa1992000030/PP,LC-DIG-fsac-1a33868,NA,Jack Delano,1,1941,NA,NA,NA,NA,New Bedford,Bristol County,Massachusetts,United States,-70.934205,41.6362152,25005,"Industrial area in Massachusetts, possibly around New Bedford",thumb/0000/0000/1a33868_150px.jpg,small/0000/0000/1a33868r.jpg,large/0000/0000/1a33868v.jpg
fsa1992000031/PP,LC-DIG-fsac-1a33869,NA,Jack Delano,1,1941,NA,NA,NA,NA,New Bedford,Bristol County,Massachusetts,United States,-70.934205,41.6362152,25005,"Industrial town in Massachusetts, possibly New Bedford",thumb/0000/0000/1a33869_150px.jpg,small/0000/0000/1a33869r.jpg,large/0000/0000/1a33869v.jpg
fsa1992000032/PP,LC-DIG-fsac-1a33870,NA,Jack Delano,12,1940,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Skating, vicinity of Brockton, Mass.",thumb/0000/0000/1a33870_150px.jpg,small/0000/0000/1a33870r.jpg,large/0000/0000/1a33870v.jpg
fsa1992000033/PP,LC-DIG-fsac-1a33871,NA,Jack Delano,12,1940,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Men and a woman reading headlines posted in street-corner window of Brockton Enterprise newspaper office on Christmas Eve, Brockton, Mass.",thumb/0000/0000/1a33871_150px.jpg,small/0000/0000/1a33871r.jpg,large/0000/0000/1a33871v.jpg
fsa1992000034/PP,LC-DIG-fsac-1a33872,NA,Jack Delano,12,1940,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Skating, vicinity of Brockton, Mass.",thumb/0000/0000/1a33872_150px.jpg,small/0000/0000/1a33872r.jpg,large/0000/0000/1a33872v.jpg
fsa1992000035/PP,LC-DIG-fsac-1a33873,NA,Jack Delano,12,1940,NA,NA,NA,NA,Brockton,Plymouth County,Massachusetts,United States,-71.0183787,42.0834335,25023,"Men reading headlines posted in street-corner of Brockton Enterprise newspaper office, Brockton, Mass.",thumb/0000/0000/1a33873_150px.jpg,small/0000/0000/1a33873r.jpg,large/0000/0000/1a33873v.jpg
fsa1992000036/PP,LC-DIG-fsac-1a33826,NA,Jack Delano,11,1940,NA,NA,NA,NA,Stonington (Town),New County,Connecticut,United States,-71.8714605,41.4695433,NA,"Connecticut town, probably Stonington, on the sea.",thumb/0000/0000/1a33826_150px.jpg,small/0000/0000/1a33826r.jpg,large/0000/0000/1a33826v.jpg
fsa1992000037/PP,LC-DIG-fsac-1a33827,NA,Jack Delano,11,1940,NA,NA,NA,NA,Norwich,New County,Connecticut,United States,-72.0759105,41.5242649,NA,"Burning the autumn leaves in Norwich, Connecticut",thumb/0000/0000/1a33827_150px.jpg,small/0000/0000/1a33827r.jpg,large/0000/0000/1a33827v.jpg
fsa1992000038/PP,LC-DIG-fsac-1a33828,NA,Jack Delano,11,1940,NA,NA,NA,NA,Stonington (Town),New County,Connecticut,United States,-71.8714605,41.4695433,NA,"A view of the old sea town, Stonington, Conn.",thumb/0000/0000/1a33828_150px.jpg,small/0000/0000/1a33828r.jpg,large/0000/0000/1a33828v.jpg
fsa1992000039/PP,LC-DIG-fsac-1a33829,NA,Jack Delano,11,1940,NA,NA,NA,NA,Stonington (Town),New County,Connecticut,United States,-71.8714605,41.4695433,NA,"Connecticut town, probably Stonington, on the sea",thumb/0000/0000/1a33829_150px.jpg,small/0000/0000/1a33829r.jpg,large/0000/0000/1a33829v.jpg
fsa1992000040/PP,LC-DIG-fsac-1a33830,NA,Jack Delano,9,1940,NA,NA,NA,NA,Suffield (Town),Hartford County,Connecticut,United States,-72.6912032,41.9834296,9003,"Cheesecloth covering used in growing shade grown tobacco; the stalks lying on the ground are left after the tobacco is cut; Suffield, Conn.",thumb/0000/0000/1a33830_150px.jpg,small/0000/0000/1a33830r.jpg,large/0000/0000/1a33830v.jpg
fsa1992000041/PP,LC-DIG-fsac-1a33831,NA,Jack Delano,11,1940,NA,NA,NA,NA,Stonington (Town),New County,Connecticut,United States,-71.8714605,41.4695433,NA,"Connecticut town on the sea, probably Stonington",thumb/0000/0000/1a33831_150px.jpg,small/0000/0000/1a33831r.jpg,large/0000/0000/1a33831v.jpg
fsa1992000042/PP,LC-DIG-fsac-1a33832,NA,Jack Delano,11,1940,NA,NA,NA,NA,Stonington (Town),New County,Connecticut,United States,-71.8714605,41.4695433,NA,"A square with old houses in an old fishing village, Stonington, Conn.",thumb/0000/0000/1a33832_150px.jpg,small/0000/0000/1a33832r.jpg,large/0000/0000/1a33832v.jpg
fsa1992000043/PP,LC-DIG-fsac-1a33833,NA,Jack Delano,9,1940,NA,NA,NA,NA,Derby,New County,Connecticut,United States,-73.0889973,41.3206523,NA,"Farm auction, Derby, Conn.",thumb/0000/0000/1a33833_150px.jpg,small/0000/0000/1a33833r.jpg,large/0000/0000/1a33833v.jpg
fsa1992000044/PP,LC-DIG-fsac-1a33834,NA,Jack Delano,9,1940,NA,NA,NA,NA,Derby,New County,Connecticut,United States,-73.0889973,41.3206523,NA,"Farm auction, Derby, Conn.",thumb/0000/0000/1a33834_150px.jpg,small/0000/0000/1a33834r.jpg,large/0000/0000/1a33834v.jpg
fsa1992000045/PP,LC-DIG-fsac-1a33835,NA,Jack Delano,9,1940,NA,NA,NA,NA,Derby,New County,Connecticut,United States,-73.0889973,41.3206523,NA,"Farm auction, Derby, Conn.",thumb/0000/0000/1a33835_150px.jpg,small/0000/0000/1a33835r.jpg,large/0000/0000/1a33835v.jpg
fsa1992000046/PP,LC-DIG-fsac-1a33906,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland",thumb/0000/0000/1a33906_150px.jpg,small/0000/0000/1a33906r.jpg,large/0000/0000/1a33906v.jpg
fsa1992000047/PP,LC-DIG-fsac-1a33907,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Side shows at the Vermont state fair, Rutland",thumb/0000/0000/1a33907_150px.jpg,small/0000/0000/1a33907r.jpg,large/0000/0000/1a33907v.jpg
fsa1992000048/PP,LC-DIG-fsac-1a33908,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Barker at the grounds at the Vermont state fair, Rutland",thumb/0000/0000/1a33908_150px.jpg,small/0000/0000/1a33908r.jpg,large/0000/0000/1a33908v.jpg
fsa1992000049/PP,LC-DIG-fsac-1a33909,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"View of the grounds at the Vermont state fair, Rutland",thumb/0000/0000/1a33909_150px.jpg,small/0000/0000/1a33909r.jpg,large/0000/0000/1a33909v.jpg
fsa1992000050/PP,LC-DIG-fsac-1a33910,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland",thumb/0000/0000/1a33910_150px.jpg,small/0000/0000/1a33910r.jpg,large/0000/0000/1a33910v.jpg
fsa1992000051/PP,LC-DIG-fsac-1a33911,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Side show at the Vermont state fair, Rutland",thumb/0000/0000/1a33911_150px.jpg,small/0000/0000/1a33911r.jpg,large/0000/0000/1a33911v.jpg
fsa1992000052/PP,LC-DIG-fsac-1a33912,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland",thumb/0000/0000/1a33912_150px.jpg,small/0000/0000/1a33912r.jpg,large/0000/0000/1a33912v.jpg
fsa1992000053/PP,LC-DIG-fsac-1a33913,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"&quot;Backstage&quot; at the &quot;girlie&quot; show at the Vermont state fair, Rutland",thumb/0000/0000/1a33913_150px.jpg,small/0000/0000/1a33913r.jpg,large/0000/0000/1a33913v.jpg
fsa1992000054/PP,LC-DIG-fsac-1a33914,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster for a side show at the Vermont state fair, Rutland",thumb/0000/0000/1a33914_150px.jpg,small/0000/0000/1a33914r.jpg,large/0000/0000/1a33914v.jpg
fsa1992000055/PP,LC-DIG-fsac-1a33915,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland",thumb/0000/0000/1a33915_150px.jpg,small/0000/0000/1a33915r.jpg,large/0000/0000/1a33915v.jpg
fsa1992000056/PP,LC-DIG-fsac-1a33916,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland, &quot;backstage&quot; at the &quot;girlie&quot; show",thumb/0000/0000/1a33916_150px.jpg,small/0000/0000/1a33916r.jpg,large/0000/0000/1a33916v.jpg
fsa1992000057/PP,LC-DIG-fsac-1a33917,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Barker at the grounds at the Vermont state fair, Rutland",thumb/0000/0000/1a33917_150px.jpg,small/0000/0000/1a33917r.jpg,large/0000/0000/1a33917v.jpg
fsa1992000058/PP,LC-DIG-fsac-1a33918,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"On the ferris wheel at the Vermont state fair, Rutland",thumb/0000/0000/1a33918_150px.jpg,small/0000/0000/1a33918r.jpg,large/0000/0000/1a33918v.jpg
fsa1992000059/PP,LC-DIG-fsac-1a33919,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Side shows at the Vermont state fair, Rutland",thumb/0000/0000/1a33919_150px.jpg,small/0000/0000/1a33919r.jpg,large/0000/0000/1a33919v.jpg
fsa1992000060/PP,LC-DIG-fsac-1a33920,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"&quot;Backstage&quot; at the &quot;girlie&quot; show at the Vermont state fair, Rutland",thumb/0000/0000/1a33920_150px.jpg,small/0000/0000/1a33920r.jpg,large/0000/0000/1a33920v.jpg
fsa1992000061/PP,LC-DIG-fsac-1a33921,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland",thumb/0000/0000/1a33921_150px.jpg,small/0000/0000/1a33921r.jpg,large/0000/0000/1a33921v.jpg
fsa1992000062/PP,LC-DIG-fsac-1a33922,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Barker at the grounds of the Vermont state fair, Rutland",thumb/0000/0000/1a33922_150px.jpg,small/0000/0000/1a33922r.jpg,large/0000/0000/1a33922v.jpg
fsa1992000063/PP,LC-DIG-fsac-1a33923,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Side shows at the Vermont state fair, Rutland",thumb/0000/0000/1a33923_150px.jpg,small/0000/0000/1a33923r.jpg,large/0000/0000/1a33923v.jpg
fsa1992000064/PP,LC-DIG-fsac-1a33924,NA,Jack Delano,9,1941,NA,NA,NA,NA,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Vermont state fair, Rutland",thumb/0000/0000/1a33924_150px.jpg,small/0000/0000/1a33924r.jpg,large/0000/0000/1a33924v.jpg
fsa1992000065/PP,LC-DIG-fsac-1a33836,NA,Jack Delano,10,1940,NA,NA,NA,NA,Caribou,Aroostook County,Maine,United States,-68.0119714,46.8605982,23003,"A horse-drawn digger in operation on a (potato) farm run by a French-Canadian, Caribou, Aroostook county, Me.",thumb/0000/0000/1a33836_150px.jpg,small/0000/0000/1a33836r.jpg,large/0000/0000/1a33836v.jpg
fsa1992000066/PP,LC-DIG-fsac-1a33837,NA,Jack Delano,10,1940,NA,NA,NA,NA,NA,Aroostook County,Maine,United States,-68.1878091,46.3811566,23003,"Potato farms in Aroostook County, Me.",thumb/0000/0000/1a33837_150px.jpg,small/0000/0000/1a33837r.jpg,large/0000/0000/1a33837v.jpg
fsa1992000067/PP,LC-DIG-fsac-1a33838,NA,Jack Delano,10,1940,NA,NA,NA,NA,NA,Aroostook County,Maine,United States,-68.1878091,46.3811566,23003,"Farms in the Aroostook County, Me., Oct. 1940 : potatoes",thumb/0000/0000/1a33838_150px.jpg,small/0000/0000/1a33838r.jpg,large/0000/0000/1a33838v.jpg
fsa1992000068/PP,LC-DIG-fsac-1a33839,NA,Jack Delano,10,1940,NA,NA,NA,NA,NA,Aroostook County,Maine,United States,-68.1878091,46.3811566,23003,"Potato farm in Aroostook county, Me., after the potatoes have been harvested",thumb/0000/0000/1a33839_150px.jpg,small/0000/0000/1a33839r.jpg,large/0000/0000/1a33839v.jpg
fsa1992000069/PP,LC-DIG-fsac-1a33840,NA,Jack Delano,10,1940,NA,NA,NA,NA,Wallagrass,Aroostook County,Maine,United States,-68.5972677,47.1294837,23003,"Farm in the vicinity of Wallagrasse, Aroostook County, Me.",thumb/0000/0000/1a33840_150px.jpg,small/0000/0000/1a33840r.jpg,large/0000/0000/1a33840v.jpg
fsa1992000070/PP,LC-DIG-fsac-1a33841,NA,Jack Delano,10,1940,NA,NA,NA,NA,NA,Aroostook County,Maine,United States,-68.1878091,46.3811566,23003,"Children gathering potatoes on a large farm, vicinity of Caribou, Aroostook County, Me. Schools do not open until the potatoes are harvested.",thumb/0000/0000/1a33841_150px.jpg,small/0000/0000/1a33841r.jpg,large/0000/0000/1a33841v.jpg
fsa1992000071/PP,LC-DIG-fsac-1a33842,NA,Jack Delano,10,1940,NA,NA,NA,NA,NA,Aroostook County,Maine,United States,-68.1878091,46.3811566,23003,"Potato farms in Aroostook County, Me.",thumb/0000/0000/1a33842_150px.jpg,small/0000/0000/1a33842r.jpg,large/0000/0000/1a33842v.jpg
fsa1992000072/PP,LC-DIG-fsac-1a33843,NA,Jack Delano,10,1940,NA,NA,NA,NA,Van Buren,Aroostook County,Maine,United States,-67.9353018,47.1572653,23003,"Farm in the vicinity of Van Buren, Aroostook County, Me.",thumb/0000/0000/1a33843_150px.jpg,small/0000/0000/1a33843r.jpg,large/0000/0000/1a33843v.jpg
fsa1992000073/PP,LC-DIG-fsac-1a33844,NA,Jack Delano,10,1940,NA,NA,NA,NA,Caribou,Aroostook County,Maine,United States,-68.0119714,46.8605982,23003,"Children gathering potatoes on a large farm, vicinity of Caribou, Aroostook County, Me. Schools do not open until the potatoes are harvested",thumb/0000/0000/1a33844_150px.jpg,small/0000/0000/1a33844r.jpg,large/0000/0000/1a33844v.jpg
fsa1992000074/PP,LC-DIG-fsac-1a33845,NA,Jack Delano,10,1940,NA,NA,NA,NA,Caribou,Aroostook County,Maine,United States,-68.0119714,46.8605982,23003,"Trucks outside of a starch factory, Caribou, Aroostook County, Me. There were almost fifty trucks in the line. Some had been waiting for twenty-four hours for the potatoes to be graded and weighed",thumb/0000/0000/1a33845_150px.jpg,small/0000/0000/1a33845r.jpg,large/0000/0000/1a33845v.jpg
fsa1992000075/PP,LC-DIG-fsac-1a33846,NA,Jack Delano,10,1940,NA,NA,NA,NA,Caribou,Aroostook County,Maine,United States,-68.0119714,46.8605982,23003,"Farms in the vicinity of Caribou, Aroostook County, Me.",thumb/0000/0000/1a33846_150px.jpg,small/0000/0000/1a33846r.jpg,large/0000/0000/1a33846v.jpg
fsa1992000076/PP,LC-DIG-fsac-1a33847,NA,Jack Delano,10,1940,NA,NA,NA,NA,Caribou,Aroostook County,Maine,United States,-68.0119714,46.8605982,23003,"A starch factory along the Aroostook River, Caribou, Aroostook County, Me.",thumb/0000/0000/1a33847_150px.jpg,small/0000/0000/1a33847r.jpg,large/0000/0000/1a33847v.jpg
fsa1992000077/PP,LC-DIG-fsac-1a33848,NA,Jack Delano,10,1940,NA,NA,NA,NA,Caribou,Aroostook County,Maine,United States,-68.0119714,46.8605982,23003,"Potato farms showing layout of land and buildings, vicinity of Caribou, Aroostook, Me.",thumb/0000/0000/1a33848_150px.jpg,small/0000/0000/1a33848r.jpg,large/0000/0000/1a33848v.jpg
fsa1992000078/PP,LC-DIG-fsac-1a33795,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"View from the Skyline Drive, Virginia.",thumb/0000/0000/1a33795_150px.jpg,small/0000/0000/1a33795r.jpg,large/0000/0000/1a33795v.jpg
fsa1992000079/PP,LC-DIG-fsac-1a33796,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mountain farm along the Skyline Drive, Virginia",thumb/0000/0000/1a33796_150px.jpg,small/0000/0000/1a33796r.jpg,large/0000/0000/1a33796v.jpg
fsa1992000080/PP,LC-DIG-fsac-1a33797,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field along the Skyline Drive in Virginia,thumb/0000/0000/1a33797_150px.jpg,small/0000/0000/1a33797r.jpg,large/0000/0000/1a33797v.jpg
fsa1992000081/PP,LC-DIG-fsac-1a33798,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Field of a mountain farm along the Skyline Drive in Virginia,thumb/0000/0000/1a33798_150px.jpg,small/0000/0000/1a33798r.jpg,large/0000/0000/1a33798v.jpg
fsa1992000082/PP,LC-DIG-fsac-1a33799,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A woman painting a view of the Shenandoah Valley from the Skyline Drive, near an entrance to the Appalachian Trail, Virginia",thumb/0000/0000/1a33799_150px.jpg,small/0000/0000/1a33799r.jpg,large/0000/0000/1a33799v.jpg
fsa1992000083/PP,LC-DIG-fsac-1a33800,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,View in the mountains along Skyline Drive in Virginia,thumb/0000/0000/1a33800_150px.jpg,small/0000/0000/1a33800r.jpg,large/0000/0000/1a33800v.jpg
fsa1992000084/PP,LC-DIG-fsac-1a33801,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A mountain farm along the Skyline Drive in Virginia,thumb/0000/0000/1a33801_150px.jpg,small/0000/0000/1a33801r.jpg,large/0000/0000/1a33801v.jpg
fsa1992000085/PP,LC-DIG-fsac-1a33802,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A mountain farm along the Skyline Drive in Virginia,thumb/0000/0000/1a33802_150px.jpg,small/0000/0000/1a33802r.jpg,large/0000/0000/1a33802v.jpg
fsa1992000086/PP,LC-DIG-fsac-1a33803,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Horse in the pasture of a mountain farm along the Skyline Drive in Virginia,thumb/0000/0000/1a33803_150px.jpg,small/0000/0000/1a33803r.jpg,large/0000/0000/1a33803v.jpg
fsa1992000087/PP,LC-DIG-fsac-1a33804,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mountain farms along the Skyline Drive, Va.",thumb/0000/0000/1a33804_150px.jpg,small/0000/0000/1a33804r.jpg,large/0000/0000/1a33804v.jpg
fsa1992000088/PP,LC-DIG-fsac-1a33805,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A view of the mountains along the Skyline Drive in Virginia,thumb/0000/0000/1a33805_150px.jpg,small/0000/0000/1a33805r.jpg,large/0000/0000/1a33805v.jpg
fsa1992000089/PP,LC-DIG-fsac-1a33806,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The road along the Skyline Drive, with a light snowfall in the rocks beside, Virginia",thumb/0000/0000/1a33806_150px.jpg,small/0000/0000/1a33806r.jpg,large/0000/0000/1a33806v.jpg
fsa1992000090/PP,LC-DIG-fsac-1a33807,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fields along the Skyline Drive in Virginia,thumb/0000/0000/1a33807_150px.jpg,small/0000/0000/1a33807r.jpg,large/0000/0000/1a33807v.jpg
fsa1992000091/PP,LC-DIG-fsac-1a33808,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A mountain farm along the Skyline Drive in Virginia,thumb/0000/0000/1a33808_150px.jpg,small/0000/0000/1a33808r.jpg,large/0000/0000/1a33808v.jpg
fsa1992000092/PP,LC-DIG-fsac-1a33809,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"View of a valley from the Skyline Drive, Virginia",thumb/0000/0000/1a33809_150px.jpg,small/0000/0000/1a33809r.jpg,large/0000/0000/1a33809v.jpg
fsa1992000093/PP,LC-DIG-fsac-1a33810,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A woman painting a view of the Shenandoah Valley from the Skyline Drive, near an entrance to the Appalachian Trail, Virginia",thumb/0000/0000/1a33810_150px.jpg,small/0000/0000/1a33810r.jpg,large/0000/0000/1a33810v.jpg
fsa1992000094/PP,LC-DIG-fsac-1a33811,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mountain farms along the Skyline Drive, Va.",thumb/0000/0000/1a33811_150px.jpg,small/0000/0000/1a33811r.jpg,large/0000/0000/1a33811v.jpg
fsa1992000095/PP,LC-DIG-fsac-1a33812,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"View in the mountains along the Skyline Drive, Va.",thumb/0000/0000/1a33812_150px.jpg,small/0000/0000/1a33812r.jpg,large/0000/0000/1a33812v.jpg
fsa1992000096/PP,LC-DIG-fsac-1a33813,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Railroad crossing along the Skyline Drive, Virginia",thumb/0000/0000/1a33813_150px.jpg,small/0000/0000/1a33813r.jpg,large/0000/0000/1a33813v.jpg
fsa1992000097/PP,LC-DIG-fsac-1a33814,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"View of fields and wooded foothills from the Skyline Drive, Virginia",thumb/0000/0000/1a33814_150px.jpg,small/0000/0000/1a33814r.jpg,large/0000/0000/1a33814v.jpg
fsa1992000098/PP,LC-DIG-fsac-1a33815,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"View along the Skyline Drive, Va.",thumb/0000/0000/1a33815_150px.jpg,small/0000/0000/1a33815r.jpg,large/0000/0000/1a33815v.jpg
fsa1992000099/PP,LC-DIG-fsac-1a33816,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Mountain farms along the Skyline Drive in Virginia],thumb/0000/0000/1a33816_150px.jpg,small/0000/0000/1a33816r.jpg,large/0000/0000/1a33816v.jpg
fsa1992000100/PP,LC-DIG-fsac-1a33817,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Valley along the Skyline Drive in Virginia],thumb/0000/0001/1a33817_150px.jpg,small/0000/0001/1a33817r.jpg,large/0000/0001/1a33817v.jpg
fsa1992000101/PP,LC-DIG-fsac-1a33818,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Mountains along the Skyline Drive in Virginia],thumb/0000/0001/1a33818_150px.jpg,small/0000/0001/1a33818r.jpg,large/0000/0001/1a33818v.jpg
fsa1992000102/PP,LC-DIG-fsac-1a33819,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Cornshocks in mountain farm along the Skyline Drive in Virginia],thumb/0000/0001/1a33819_150px.jpg,small/0000/0001/1a33819r.jpg,large/0000/0001/1a33819v.jpg
fsa1992000103/PP,LC-DIG-fsac-1a33820,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Mountain farm along the Skyline Drive, Virginia]",thumb/0000/0001/1a33820_150px.jpg,small/0000/0001/1a33820r.jpg,large/0000/0001/1a33820v.jpg
fsa1992000104/PP,LC-DIG-fsac-1a33821,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Mountain farms along the Skyline Drive in Virginia],thumb/0000/0001/1a33821_150px.jpg,small/0000/0001/1a33821r.jpg,large/0000/0001/1a33821v.jpg
fsa1992000105/PP,LC-DIG-fsac-1a33822,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Cornshocks in mountain farm along the Skyline Drive in Virginia],thumb/0000/0001/1a33822_150px.jpg,small/0000/0001/1a33822r.jpg,large/0000/0001/1a33822v.jpg
fsa1992000106/PP,LC-DIG-fsac-1a33823,NA,Jack Delano,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Field of a mountain farm along the Skyline Drive in Virginia],thumb/0000/0001/1a33823_150px.jpg,small/0000/0001/1a33823r.jpg,large/0000/0001/1a33823v.jpg
